date,year,quarter,month,Real_GDP_SA,Uncertainty_Index,Household_credit,Residential_prices,Unemployment_Rate,Unemployment_Claims,Automobile_Sales,Manufacturing_Working_hours_index,Industrial_Capacity_Utilization_Index,Industrial_Production_Index,Steel_Production,Petroleum_Product_Sales,Energy_Generation,Nominal_Revenue_Tourism_Index,Retail_Trade_Index,Tendancy_manufact_exports,Tendancy_manufact_production,Tendancy_employment,Foreign_Trade_Index,Average_Real_Income,3_months_bond_yield,Apple_Mobility_Index,Fuel_Price_Ethanol,Agriculture_Price:Soybean,Dollar_Rate,Ibov,Savings_Deposits,Foreign_Trade_Balance
2016-02-06,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0608107357599188,1.458238831751811,0.215828488362302,871.3252126266822,14184394424.159176,235.18501073503973
2016-02-13,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0607694793340285,1.3915014945895632,0.2170891188846583,866.0858947282136,14131014545.280815,183.6694387505941
2016-02-20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0609455053981717,1.4117811300360517,0.2201098130468292,893.515929684462,14091173691.5097,259.64720116651165
2016-02-27,0,0,1,NaN,NaN,NaN,NaN,10.1682256550432,648708.098962257,161434.0,88.3,77.7,93.3663638865951,2432.971,10792682.1028405,47499.86423762,2.339732897748841,2.45246339134736,-8.9,-2.2,-25.6,36.037516432399634,2896.0,14.2556142857143,NaN,0.0614249290686804,1.3886243237003009,0.2170223087527176,917.0184724444114,14056108776.606466,NaN
2016-03-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.061522796338985,1.3435763906365168,0.213011510340147,988.5465579278556,14031968511.040956,325.79738350113325
2016-03-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0618277608859323,1.29844790099963,0.2031739922238965,1065.2553142994366,14010287308.516342,290.3469515742579
2016-03-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0621102770778959,1.3074710380002463,0.2015190723982837,1061.0580441850618,13991939621.199345,343.650753544026
2016-03-26,0,1,1,163.0434138,0.6292352,1.036056745895736,-11.3359,10.4756234331977,672662.750538583,194841.0,90.1,77.5,94.1370767960364,2506.303,11601156.1372173,50000.01182782,2.314426052247133,2.459365258302371,-6.4,-6.7,-26.7,43.73319892473118,2821.0,14.1211612903226,NaN,0.0621114596401868,1.3056787033465265,0.1995500901901464,1087.3237951606973,13968072209.47765,418.1581682627686
2016-04-02,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0622594960278053,1.336133178859097,0.1977667525289591,1094.1592015612932,13912131217.21672,370.03921277994914
2016-04-09,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0613505114765467,1.2906839721573653,0.1998575810842833,1052.922259092761,13881544852.77774,404.6435258412743
2016-04-16,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0597791777786366,1.3098167544888064,0.1933014261695788,1120.670325564617,13846875696.026264,434.3307102460541
2016-04-23,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0579777614025431,1.3717474047182112,0.1954333265273256,1142.1026358555057,13807884001.56942,408.477599982426
2016-04-30,0,0,1,NaN,NaN,NaN,NaN,10.783719293559,639721.925674497,181306.0,89.0,77.96,94.0269749518305,2300.356,11199688.8017391,49056.91640811,2.277616095153739,2.473168992212394,-8.6,-4.6,-23.9,40.44068420700275,2568.0,14.1239724137931,NaN,0.0560972729279952,1.4548491834872908,0.192256559515949,1145.242172483496,13757271681.052746,460.2258798411661
2016-05-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0544417307584505,1.4534894745090838,0.193383569774424,1119.0303887553423,13710210811.456198,467.3657751090449
2016-05-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.053565814719796,1.5164166049065069,0.1913299796532962,1118.6073480684568,13683065937.432178,552.9257009057212
2016-05-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0525205506592932,1.6005856560125948,0.1936749057596079,1080.1150659307048,13666214353.37252,550.0935540813637
2016-05-28,0,0,1,NaN,NaN,NaN,NaN,10.9449922449221,662320.110529801,194266.0,87.6,77.26,94.467382328654,2589.813,11195715.0274347,46699.8052408,2.2592111166070423,2.473168992212394,-10.0,-4.4,-21.2,42.39492062431906,2562.0,14.1204133333333,NaN,0.0517328254015423,1.620649105736692,0.195911128495508,1051.3425832775288,13647836515.258793,NaN
2016-06-04,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0518104911983945,1.7042924736313998,0.196502836262409,1052.2107442858269,13619798981.52133,500.9967829133873
2016-06-11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0523435067454325,1.7873392547220863,0.1881515697698227,1077.0402938612697,13613200862.275522,430.7595905125784
2016-06-18,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0525564508987868,1.8170548127158417,0.1899006809289913,1046.3229823784643,13600740908.551905,349.8197765095173
2016-06-25,0,1,1,163.96060169,0.3394104,1.0813049048215433,-10.9,11.2475092088091,693919.078791108,196257.0,87.6,77.67,93.3663638865951,2546.381,11238238.7349999,44813.18789971,2.2500086273336937,2.493874593077428,-11.8,5.1,-12.7,41.56571837716778,2536.0,14.0910166666667,NaN,0.0525141633288121,1.7405664482468042,0.184976445630543,1074.008206134011,13584930106.687635,358.87281639483456
2016-07-02,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0522403636690922,1.7279178729833664,0.179622873090771,1077.0927085900876,13553683607.866386,328.94859595915347
2016-07-09,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0518708140087751,1.6520716589156632,0.1806633587521424,1107.6002661625455,13543802533.516891,405.1348476630979
2016-07-16,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0514385188851804,1.6398540574255391,0.1791979168417056,1159.001916223218,13543935959.519625,461.0542529223063
2016-07-23,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0514721259873446,1.5853837573104093,0.1789153428410385,1198.143839515796,13547620030.43029,435.319779280386
2016-07-30,0,0,1,NaN,NaN,NaN,NaN,11.5589117276655,612403.009214527,202981.0,87.1,76.45,94.2471786402422,2804.37,11414542.2679855,46077.02787972,2.3075241852921216,2.503077082350776,-11.4,7.1,-6.4,37.12187787639368,2542.0,14.0817096774194,NaN,0.0516323717906797,1.5415800166542415,0.1791048207562145,1201.5186572735877,13544860343.39574,456.3773597361109
2016-08-06,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0522443840096027,1.4776189416857346,0.1773173759147849,1204.25981743303,13536066156.81093,387.9520010222717
2016-08-13,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0525304181342037,1.519562115573592,0.1725147131515075,1219.20635422055,13538824688.899485,405.7147504542578
2016-08-20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0525420331159794,1.5403889226773089,0.1753722153520527,1247.462572395046,13543449925.88573,373.2294851151996
2016-08-27,0,0,1,NaN,NaN,NaN,NaN,11.8250446320582,636778.317649089,200768.0,84.6,76.7,91.9350399119185,2921.261,11851855.9547246,47025.72922812,2.399549078025606,2.509978949305787,-11.1,9.9,-7.8,40.34172400174604,2564.0,14.1036419354839,NaN,0.0523426698212055,1.5612082090968211,0.1763677958427754,1219.251036563306,13539011227.111694,376.2943695566317
2016-09-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0524323020100595,1.5396452319929,0.1778836191641839,1235.6795698779588,13518049114.190563,360.7490624869488
2016-09-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0525480536458084,1.517633318290496,0.1775958427352099,1253.771476882756,13531415938.804249,289.02913169007405
2016-09-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0526004685802255,1.5167135513721417,0.1811408869083087,1211.0771910296507,13544983600.610497,323.9694980816706
2016-09-24,0,1,1,162.92915545,0.2313744,1.0143434964727698,-10.6731,12.0353371908349,439445.310162893,177755.0,85.1,76.66,92.9259565097716,2749.725,11644012.5777536,45811.18038708,2.286818584427088,2.486972726122416,-19.6,13.7,-8.4,37.28812153779813,2556.0,13.9700964285714,NaN,0.0525896618998426,1.515794898634374,0.1772231845812292,1225.9914614431252,13557751220.323662,316.64634955385264
2016-10-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0537360662843004,1.4727974314412795,0.1646928781449485,1230.877450629726,13545982616.31602,343.3598063424086
2016-10-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0544713524377236,1.4721987145330708,0.164095755709194,1265.2833724721097,13532653887.9652,291.59706388006543
2016-10-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0553532010701316,1.4716004842040304,0.162998149051308,1290.6775058745343,13530322873.298271,268.8950295504769
2016-10-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0564024479112506,1.4499884150060718,0.1615434896251941,1336.3002030526086,13534357070.46116,270.73869337431364
2016-10-29,0,0,1,NaN,NaN,NaN,NaN,12.2668282815711,632445.656520329,177315.0,83.4,76.07,91.7148362235068,2931.548,11425057.5878115,47701.42814255,2.095580345307878,2.2744200334114617,-13.3,10.7,-8.3,32.06737789617814,2550.0,13.6418827586207,NaN,0.0579759875331298,1.4283938957437792,0.1596432771720606,1345.6684632717784,13542906784.91887,268.5853809448954
2016-11-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0587824804695208,1.4065807826635353,0.1635207583381374,1320.5038120438587,13539190549.6832,250.08856043809573
2016-11-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0590350971414761,1.3846184830623398,0.1665808836658349,1308.473151828032,13546787045.927774,297.44734537632803
2016-11-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0590148235173757,1.467508932936519,0.1736614129913357,1258.645776467362,13554412291.722082,268.7974566231899
2016-11-26,0,0,1,NaN,NaN,NaN,NaN,12.5877423483286,667172.46762839,214373.0,83.9,76.18,92.485549132948,2627.802,10982918.9137391,46727.57499229,2.1145163122835515,2.2639000517583097,-14.3,11.2,-10.2,32.988191351342415,2547.0,13.5891222222222,NaN,0.0589945781971458,1.445534764063587,0.1720729859326805,1290.3608389967571,13556154397.672607,469.2890933205521
2016-12-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0588460525516095,1.4235259955565458,0.1739538707430894,1279.3774504838502,13562082215.266045,475.7695114131194
2016-12-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0590256868545689,1.4641382281430984,0.1736263180611253,1269.665406630657,13607475782.57235,409.38381541933086
2016-12-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0590169283341793,1.4419858551906433,0.1705430504243761,1226.55112038728,13655889103.525772,453.75775781467104
2016-12-24,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0592169894213518,1.3989909348485812,0.1695024094503099,1200.7632320664618,13732083450.145786,309.36266552504344
2016-12-31,1,1,1,162.63323587,0.7793365,0.9924160224547453,-9.2176,12.9615913821107,648593.187196781,238120.0,84.6,76.78,94.1370767960364,2368.155,11581780.4405217,48420.05317151,2.135556275589856,2.232340106798853,-13.6,10.3,-12.3,35.90960982867411,2647.0,13.2427129032258,NaN,0.0593332579587485,1.3977947550056795,0.1662207791645451,1237.8091653476113,13789992196.247076,415.33355135449233
2017-01-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0596842309908114,1.3550384262671138,0.1646409986828983,1278.756100278761,13828602020.119207,388.5676894500386
2017-01-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0606813788474697,1.3748613127130118,0.1625902340653838,1307.7172524465109,13859664003.91367,311.75910518400576
2017-01-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0610109400154103,1.332207492659933,0.163314512045379,1335.568152586104,13849079015.925484,288.8321845863664
2017-01-28,0,0,1,NaN,NaN,NaN,NaN,13.077837208921,587923.314327784,168532.0,85.0,77.01,95.1279933938894,2828.0,10428954.8242898,50794.54527658,2.1502842499042685,2.327019941677222,-6.3,10.6,-4.3,32.56711271652574,2893.0,12.560564516129,NaN,0.0609240059263338,1.372818160170036,0.1610430054030626,1371.8474633292824,13810473900.865198,250.6621993268203
2017-02-04,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0606947740285161,1.2679387725135225,0.1591702585474851,1344.1846700857463,13754429495.200403,249.6707941546227
2017-02-11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0600960183086462,1.267147292370349,0.1587379296970666,1346.5689687201575,13725254864.452362,335.2204196929683
2017-02-18,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0598716886956895,1.266356799735459,0.1570503213139036,1400.1287531946225,13698224911.323248,354.60889351808595
2017-02-25,0,0,1,NaN,NaN,NaN,NaN,13.1521699310911,571347.071640511,188386.0,85.1,76.28,96.3391136801542,2572.1,10121262.4998695,46980.13176239,2.217612132484441,2.3207079526853307,-7.3,7.8,-5.9,33.345361501115335,2918.0,11.9742038461538,NaN,0.0594194217454099,1.244820287962499,0.1569740279873592,1412.032515891465,13684962339.182884,NaN
2017-03-04,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0587059001700685,1.2234716036856397,0.158452762196516,1379.8916878672644,13685512984.693377,318.43116799269865
2017-03-11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0577544894542854,1.2023547696872052,0.1598101052461044,1351.8713582041555,13683249082.40153,473.3079868114192
2017-03-18,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0568658509013542,1.181251276012096,0.1596402254389988,1353.0981366446345,13694725242.28975,523.0734412547338
2017-03-25,0,1,1,164.44529194,0.8586323,0.9859927198198326,-7.1277,13.1778488676682,624680.485066364,237531.0,84.5,76.89,94.2471786402422,2845.0,11853140.6834057,51332.86173666,2.217612132484441,2.2807320224033534,-13.8,11.8,-3.0,42.59412715473036,2855.0,11.359864516129,NaN,0.056019207883963,1.139443947343923,0.1577766337826067,1320.8041854549615,13697095881.969343,559.2508932746978
2017-04-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0557322862042398,1.1183736362054826,0.1585400203212632,1345.0604335976009,13665489898.330135,661.1884726912606
2017-04-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0550504321976318,1.0554782113079797,0.1575929630356803,1343.4415170905722,13654976390.877483,647.5536357268938
2017-04-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0548865808307272,1.0547157582392948,0.1587800730360116,1322.1563105298271,13659261904.873337,687.0171152719018
2017-04-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0543303163371819,1.0746201785977405,0.1577379052965347,1320.859886267987,13665382483.598818,703.3842276500976
2017-04-29,0,0,1,NaN,NaN,NaN,NaN,13.1236424916147,516610.382378607,200561.0,85.8,77.2,94.5774841728599,2893.0,10570124.1402753,46500.21158735,2.189112839757769,2.265742144460737,-9.6,10.7,-3.4,38.0146884236554,2609.0,10.6434,NaN,0.0540020138724255,1.1564484806332052,0.1602631384380876,1340.1547823687863,13669055687.80447,713.2448951791838
2017-05-06,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539283060877935,1.177293545386532,0.1602876749115656,1360.0212765659753,13671163452.87615,652.0935210415719
2017-05-13,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0538943443402505,1.1985705413092536,0.1600891065437284,1384.1960128131057,13678439252.68037,673.1647468117633
2017-05-20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0536122381807201,1.1578423980410053,0.1615066570320849,1360.1973147527196,13702148234.16937,679.4496425509042
2017-05-27,0,0,1,NaN,NaN,NaN,NaN,13.0167285268623,625809.127793533,247877.0,86.1,77.78,94.9077897054776,2928.0,11374611.3260144,47524.17254907,2.197397088914846,2.276097455907084,-4.1,15.8,-2.5,44.47922513715384,2589.0,10.1291233333333,NaN,0.0531229732636122,1.2205044480347045,0.1654861188955439,1302.8596612736476,13727126040.437374,695.3161948055671
2017-06-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.052472113844072,1.1793811076940477,0.1644024668091557,1304.4943248319034,13739142414.23148,668.9698126762173
2017-06-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0519877992038463,1.1166830377914492,0.1658685843377985,1296.7667890192834,13772890428.709892,612.7550679486583
2017-06-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0515453619163686,1.15739385217187,0.1668201947834083,1276.6393140512434,13814672126.557829,565.3424429534641
2017-06-24,0,1,1,165.66398346,0.7860209,0.958492496564085,-5.5689,12.9278049729978,575061.083517849,242295.0,84.3,77.55,95.7886044591247,2649.0,11399227.6656811,45368.05291045,2.226391960964618,2.2885238296427004,-4.5,14.0,-9.7,44.66501240694789,2571.0,9.64542413793103,NaN,0.0510621069729107,1.1774029520452731,0.168002498670378,1263.7511644928322,13857332833.495913,545.8026007501493
2017-07-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0506000367474767,1.1354557409674495,0.1667583544562509,1284.1816151135354,13883755202.685753,661.0874441558474
2017-07-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0500005425218291,1.176240579341421,0.1666100880494315,1297.818745387316,13925012806.92804,615.7034912992823
2017-07-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0499791168694773,1.2582443784721906,0.1628035749927227,1329.6454152895124,13966540680.883907,611.3250753933677
2017-07-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490917484480041,1.1958510751718772,0.1590081567011501,1341.6298572221658,14006240745.877434,657.0796101809397
2017-07-29,0,0,1,NaN,NaN,NaN,NaN,12.766721896846,549008.225941911,229622.0,84.2,77.41,96.1189099917424,2831.3,11617860.7277391,45482.20853207,2.178010557673926,2.283298271836362,-11.5,11.7,-0.9,41.19453086621909,2581.0,9.07149032258065,NaN,0.0534192913766656,1.112901903680534,0.1589698293306798,1346.002298800599,14038023728.685074,604.8085219829702
2017-08-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0537280942947725,1.11246821009115,0.1574680015772512,1373.0647535580542,14054337556.183496,533.2002231881978
2017-08-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0534203925276819,1.153254426195138,0.1586137882313109,1391.5676574047802,14074988667.451963,486.8688696116079
2017-08-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.053792263962809,1.1734248166399208,0.1601287279799004,1407.803166121957,14097437265.5978,397.22680793444135
2017-08-26,0,0,1,NaN,NaN,NaN,NaN,12.6237080885083,588869.443379386,260325.0,83.7,77.44,95.6785026149188,2955.3,12116749.2324347,46851.03129382,2.1367212580023827,2.277104876885631,0.9,15.4,-0.5,44.77478028588324,2588.0,8.32864193548387,NaN,0.0534436030150723,1.1730016834266943,0.1587428909528951,1446.0023086956733,14115368870.571337,478.2991096225604
2017-09-02,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0537898644947949,1.182759926749792,0.1590283290013976,1464.5277339032884,14108533679.577112,462.32230025194696
2017-09-09,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0536755489790754,1.1918766618630845,0.157103135096524,1493.8066081478062,14132132801.270767,506.2212400094954
